Hochburg Lageplan,48.11817000000000,7.90058400000000
Hochburg Oberburg Ruine,48.11705300000000,7.90049000000000
Das Hohe Werk (Bollwerk),48.11645300000000,7.89977400000000
Das tägliche Kreuz,48.07683700000000,7.77553000000000
Bestattungskapelle Hugstetten,48.05482400000000,7.78697300000000
Adler Apotheke Hugstetten,48.05077400000000,7.78249600000000
Belvedere,48.05100200000000,7.78722400000000
Baumkreuz,48.05365000000000,7.79301200000000
Feldkreuz - Quell des Lebens,48.05578100000000,7.78857200000000
Wegkreuz  Ich Bin Der WEG...,48.05540100000000,7.80669000000000
Hirschen Hochdorf,48.04971900000000,7.80188400000000
Blechkunst,48.12047300000000,7.75138900000000
Nicolas Cages Skaters Place,48.12240300000000,7.75448700000000
Bahnhof Bahlingen-Riedeln,48.11805100000000,7.74770800000000
Zwei Säulen,48.12225800000000,7.74822900000000
Kreuz am Berg,48.06872900000000,7.79755000000000
Gedenkkreuz Holzhausen,48.07117500000000,7.79708500000000
Kreuz Mühlestrasse March,48.07169700000000,7.80263200000000
Holzhausen Friedhof,48.07087500000000,7.79130300000000
Bahlinger Wasserreservoir,48.11698500000000,7.73561500000000
Weintrotte,48.12284100000000,7.73924000000000
Oophaga sylvatica,48.12315800000000,7.74031000000000
Vulkanbrunnen,48.12165400000000,7.73503800000000
Enger Gürtel,48.12300400000000,7.73700500000000
Feldarbeit,48.12366500000000,7.73703300000000
Bahlinger Kirche,48.12443400000000,7.73665900000000
Bahnhof Bahlingen,48.12441100000000,7.74168900000000
Historischer Brunnen No. 7 of 7,48.16164500000000,7.82939600000000
Historischer Brunnen No. 6 of 7,48.16229500000000,7.83021000000000
Geschlossener Brunnen ,48.16379200000000,7.83212700000000
Jesus Kreuz der Wanderer ,48.16469100000000,7.82964200000000
Brunnen vorm Hirsch,48.08096300000000,7.91760400000000
Trotte von 1868 (Waldkirch-Buchholz),48.08050200000000,7.91269400000000
Bahnhof Buchholz (Baden),48.08345900000000,7.91598700000000
Weinlehrpfad Vertiko-Erziehung,48.08769200000000,7.91446300000000
Weinlehrpfad Weiterentwicklung des Weinbaus,48.08831300000000,7.91044200000000
Weinlehrpfad Müller Thurgau,48.08857000000000,7.91930100000000
Steinfrosch,48.10582300000000,7.86245100000000
Metal Apple,48.10522200000000,7.86618700000000
St. Johannes Kirche,48.10725300000000,7.86461600000000
Spielplatz,48.10323200000000,7.86736100000000
Kreuz des Evangelischen Gemeindezentrums,48.06914200000000,7.90711000000000
Spielplatz Heimatweg,48.07060100000000,7.90625800000000
Am Heidach See,48.06819700000000,7.91202300000000
Einbollenstüble,48.06361000000000,7.90643000000000
Spielplatz am Rondell St. Cyr,48.06721900000000,7.90376800000000
Sibling Slides,48.07129400000000,7.90047900000000
Steinstatue Schlangen,48.07058100000000,7.89970100000000
Jokilibrunnen,48.14218200000000,7.70724100000000
Bahnhof Endingen,48.14404700000000,7.70244300000000
Endinger Stadttor,48.14211000000000,7.70131800000000
Evangelische Kirche,48.14332300000000,7.70664200000000
Zur Traube,48.14262400000000,7.69964900000000
WK Mahnmal ,48.14066000000000,7.70297400000000
Brunnen,48.13954100000000,7.70389000000000
Zur Erinnerung an 1615,48.13849000000000,7.70633400000000
Kreisverkehr,48.09336000000000,7.89824400000000
Wandgemälde,48.09403200000000,7.89844400000000
Alte Hobelmaschine,48.09143300000000,7.89380900000000
Gasthaus Oma Luises Küche,48.09312900000000,7.89379500000000
Ofenmuseum Hugstetten,48.04708400000000,7.78442100000000
Bahnhof Hugstetten,48.04809100000000,7.78443700000000
Snoopy,48.13488600000000,7.70104100000000
Contemporary Art Elz,48.11292400000000,7.84686900000000
Schwarzer Schwan,48.11181900000000,7.86193600000000
Stahlformen ,48.11246600000000,7.85570000000000
Life ,48.10969600000000,7.85404000000000
Segelschiff,48.10947700000000,7.86032800000000
Stühle Für Riesen,48.11093600000000,7.84827000000000
Riesenrutsche,48.09758400000000,7.89905400000000
Graffiti Halfpipe,48.07417700000000,7.90298900000000
Betty Boob,48.07342600000000,7.89981900000000
Heimbach Bär,48.15943800000000,7.82360900000000
Bahnhof Teningen-Mundingen,48.12930300000000,7.82356500000000
Otto-Rieth-Brücke Teningen,48.12711600000000,7.82522600000000
Mundingen Skulptur,48.12935700000000,7.82710100000000
Mosaik,48.15009400000000,7.74282100000000
Mutter Erde,48.14714500000000,7.74465500000000
Das sonnige Tor zum Kaiserstuhl,48.14389000000000,7.74514200000000
St. Marien,48.14591700000000,7.73840700000000
Niederemmendingen,48.12310900000000,7.84161500000000
Rindvieh,48.12508400000000,7.83602900000000
Grillplatz,48.06124200000000,7.83996800000000
Katholische Kirche Vörstetten,48.06271300000000,7.84329000000000
XM Fountain,48.06585300000000,7.84572300000000
Denkmal Für Alfred Döblin.,48.11564900000000,7.86554000000000
Uralter Felsen-Moos-Brunnen ,48.11479900000000,7.86753300000000
Weiherschloss Emmendingen,48.11726700000000,7.86498900000000
Adler Statue,48.06643300000000,7.85250600000000
Grubenhaus,48.06550100000000,7.85273400000000
Weinlehrpfad Blauer Spätburgunder,48.08919100000000,7.91616700000000
Weinlehrpfad Grauer Burgunder,48.09057800000000,7.92082400000000
Elzhalle,48.09819700000000,7.85917700000000
Schachbrett,48.04897100000000,7.80191200000000
HGJ,48.12702300000000,7.74723800000000
Friedhof Kollmarsreute,48.10353700000000,7.88377000000000
650 Jahr Brunnen,48.10204600000000,7.87871200000000
Weinlehrpfad Kerner,48.09077100000000,7.90890400000000
Spielplatz am Dichterweg,48.07330000000000,7.89244300000000
Froschwand,48.07117200000000,7.89025800000000
Europabrunnen,48.07072200000000,7.89037700000000
Mariengrotte,48.15043300000000,7.74835600000000
Kirche Riegel,48.15178700000000,7.74968400000000
Historischer Seiteneingang Friedhof,48.15333500000000,7.74717200000000
Grossherzog Leopold Memorial,48.15383500000000,7.75420200000000
Brunnen,48.15029300000000,7.75226800000000
Nepomukstatue,48.15238600000000,7.75340600000000
Camping Tunisee Rezeption,48.06448400000000,7.81430300000000
WW1 Memorial,48.13841000000000,7.80520900000000
Sparkassenbrunnen,48.13899000000000,7.80559600000000
Dampfbrunnen,48.11817200000000,7.84693400000000
Spuckende Schnecke,48.12075400000000,7.84778400000000
Brunnen am Marktplatz,48.12058000000000,7.84976600000000
Busbahnhof Emmendingen,48.11963600000000,7.84816300000000
Weißer Ritter,48.12007300000000,7.85114200000000
Schloss Emmendingen,48.12155600000000,7.84971700000000
Evangelische Stadtkirche,48.12129200000000,7.84922100000000
Stadttor Emmendingen,48.12179800000000,7.84799200000000
Zum Fuchs,48.12174200000000,7.84825700000000
Zum Hirschen,48.11675300000000,7.85355800000000
Burgruine Landeck,48.14987500000000,7.84048200000000
Feuerwehrbrunnen,48.12377000000000,7.81612400000000
Kronenplatz,48.12703900000000,7.81069300000000
Bären Portal,48.06344900000000,7.77957400000000
Bachpatron,48.06135400000000,7.77910400000000
Wundkreuz,48.06349700000000,7.78407000000000
Und noch Ein Kreuz in der March,48.06035900000000,7.77891100000000
Eule,48.06973300000000,7.77244900000000
Ev. Kirche Teningen,48.12970700000000,7.80572600000000
Zehntscheuer Teningen,48.12608400000000,7.80575000000000
Bahnhof Denzlingen,48.06859700000000,7.88158900000000
Storchenskulptur,48.06734400000000,7.88241100000000
Georgskirche,48.06671600000000,7.88252200000000
Kirche St. Josef,48.06560500000000,7.88727500000000
North Hykeham,48.06990600000000,7.88331200000000
Spielplatz Kandelsstraße,48.06701000000000,7.89070600000000
Krone,48.07035600000000,7.87110400000000
Baral Kugelbrunnen,48.07476300000000,7.87812500000000
Kriegsdenkmal,48.10228000000000,7.90671800000000
Die verschwundene Kapelle auf dem Wöpplinsberg,48.13642000000000,7.85399700000000
Bahnhof Eichstetten,48.09301600000000,7.74808100000000
Rathaus von Eichstetten,48.09406000000000,7.74553300000000
Kriegerdenkmal,48.16213900000000,7.79676000000000
Breisgau Camping,48.05995700000000,7.82247200000000
Freundschaft La Ravoire Teningen,48.12267100000000,7.81779800000000
Nepomuk,48.08261000000000,7.82781000000000
Spiral of madness,48.05954500000000,7.78543100000000
