Grösste Pfeife Waldkirchs	https://www.google.com/maps/place/48.091214,7.953323 
Gutleutkreis 1	https://www.google.com/maps/place/47.988518,7.820795 
Sonnenuhr Staudinger	https://www.google.com/maps/place/47.991222,7.825398 
Beat Man Haslach	https://www.google.com/maps/place/47.991146,7.826742 
Melanchthonkirche	https://www.google.com/maps/place/47.992087,7.817412 
Schlossberg Cross	https://www.google.com/maps/place/47.994854,7.858673 
Johanneskirche	https://www.google.com/maps/place/47.988868,7.847594 
Schwabentor	https://www.google.com/maps/place/47.992876,7.854334 
Drache	https://www.google.com/maps/place/47.971306,7.842989 
Pagode	https://www.google.com/maps/place/48.013051,7.813096 
Gaskugel	https://www.google.com/maps/place/48.007483,7.806024 
Katholische Kirche Vörstetten	https://www.google.com/maps/place/48.062713,7.84329 
Goldener Anker	https://www.google.com/maps/place/47.988644,7.851441 
Haltestelle Pressehaus	https://www.google.com/maps/place/47.986193,7.829222 
Noch ein Brunnen	https://www.google.com/maps/place/47.990711,7.852076 
Fritz Ginter Parkstein	https://www.google.com/maps/place/48.019499,7.865244 
St. Blasius-Kirche	https://www.google.com/maps/place/48.023575,7.865206 
Hear No Evil See No Evil   	https://www.google.com/maps/place/48.007509,7.872001
Professor Dr. Schreiber	https://www.google.com/maps/place/47.990441,7.848094 
Historisches Kaufhaus	https://www.google.com/maps/place/47.995301,7.852241 
Goldener Hirsch	https://www.google.com/maps/place/48.095017,7.961734 
Chorregentenbrunnen	https://www.google.com/maps/place/48.091311,7.964533 
Helene	https://www.google.com/maps/place/47.993176,7.880796 
Albertus Magnus An Der Wand    	https://www.google.com/maps/place/47.997566,7.848679
Affenbrunnen	https://www.google.com/maps/place/47.99671,7.850113 
Kunst an der Schule	https://www.google.com/maps/place/47.98467,7.90413
St. Margarethen-Brunnen	https://www.google.com/maps/place/48.09151,7.963456 
St Hilarius	https://www.google.com/maps/place/47.988483,7.90531 
Mehrfarbige Laser Säule	https://www.google.com/maps/place/47.977935,7.829641 
Partnerschaft Saeule Polen/Bierun	https://www.google.com/maps/place/48.039907,7.865028 
Adler Statue	https://www.google.com/maps/place/48.066433,7.852506 
Wasserkreislauf 2	https://www.google.com/maps/place/47.981499,7.906959 
Hildaturm	https://www.google.com/maps/place/47.979514,7.838044 
Skulptur am HBF	https://www.google.com/maps/place/47.996109,7.841564 
Spielplatz am Dichterweg	https://www.google.com/maps/place/48.0733,7.892443 
Heart of the City	https://www.google.com/maps/place/47.995111,7.84536
Metallskulpturen H. Mut. 7	https://www.google.com/maps/place/48.103172,7.973762
Jüdischer Friedhof	https://www.google.com/maps/place/48.01244,7.828646 
Alt Haslach 1910	https://www.google.com/maps/place/47.993601,7.819792 
Wasserrad Wenzinger Schulen	https://www.google.com/maps/place/48.013458,7.824549 
Flight 13	https://www.google.com/maps/place/48.009806,7.854075 
Der Saturn	https://www.google.com/maps/place/47.991177,7.887459 
Turtles in Ground	https://www.google.com/maps/place/48.01076,7.829971 
Röhrenturm Seepark	https://www.google.com/maps/place/48.014102,7.816008 
Flötist Relief	https://www.google.com/maps/place/47.994309,7.828408 
Grafitti 2	https://www.google.com/maps/place/47.988142,7.87425 
Gedenkstein	https://www.google.com/maps/place/47.98845,7.796019 
Narri Narro	https://www.google.com/maps/place/47.966437,7.855544 
Martinstor	https://www.google.com/maps/place/47.993782,7.84902 
48° Grad Nördliche Breite	https://www.google.com/maps/place/48.000006,7.853416
Brunnen am Landratsamt	https://www.google.com/maps/place/47.999085,7.857218 
Graffiti Weingarten	https://www.google.com/maps/place/47.993381,7.811656 
Big Hand Sign	https://www.google.com/maps/place/47.988205,7.799917 
Die schönste Nebensache der Welt    	https://www.google.com/maps/place/47.988332,7.892052
Sportpark Sonnland	https://www.google.com/maps/place/48.003816,7.809202 
Jokilibrunnen	https://www.google.com/maps/place/48.092607,7.963108 
Tennenbacher Platz	https://www.google.com/maps/place/48.005948,7.847041 
Brunnen Hauptfriedhof	https://www.google.com/maps/place/48.007278,7.842203 
Ein Engel aus Stein	https://www.google.com/maps/place/48.007337,7.841409
Polizei	https://www.google.com/maps/place/48.001098,7.838177 
Kunst Im Treppenhaus	https://www.google.com/maps/place/48.004596,7.83432 
Bundschuh Eiche	https://www.google.com/maps/place/48.017393,7.804646 
Der Uranus	https://www.google.com/maps/place/47.990575,7.875723 
Kirche St. Josef	https://www.google.com/maps/place/48.065605,7.887275 
Alien Graffiti	https://www.google.com/maps/place/48.016627,7.8594 
Traubenpresse Gundelfingen	https://www.google.com/maps/place/48.048784,7.859665 
Brunnen Gundelfingen	https://www.google.com/maps/place/48.04232,7.866645 
Tischtennis im Park	https://www.google.com/maps/place/47.995771,7.812567 
ökologische Anlaufstelle	https://www.google.com/maps/place/47.99591,7.813467 
Alte Güterbahnhof Halle 9	https://www.google.com/maps/place/48.014063,7.844457
Froschwand	https://www.google.com/maps/place/48.071172,7.890258 
Wasserschlössle	https://www.google.com/maps/place/47.98356,7.860134 
Europabrunnen	https://www.google.com/maps/place/48.070722,7.890377 
Ritter Malterer	https://www.google.com/maps/place/48.096807,7.955235 
Kirche Gundelfingen	https://www.google.com/maps/place/48.045037,7.866596 
Heldenkreuz	https://www.google.com/maps/place/48.087694,7.965869 
Schnegge	https://www.google.com/maps/place/48.043643,7.87097 
1.Station des Kreuzweges nach St.Ottilien   	https://www.google.com/maps/place/47.993524,7.890137
Feuerteufelbrunnen	https://www.google.com/maps/place/48.102571,7.971444 
Der weisse Turm	https://www.google.com/maps/place/48.01281,7.821086 
Der Adler	https://www.google.com/maps/place/47.992458,7.79196 
FT Sportpark	https://www.google.com/maps/place/47.990324,7.884735 
Frogs Can't Fly Painting	https://www.google.com/maps/place/47.98043,7.822087
Pizzeria Pinocchio	https://www.google.com/maps/place/47.99445,7.819344 
Kirche Merzhausen	https://www.google.com/maps/place/47.965251,7.825098 
Elektro Jebus	https://www.google.com/maps/place/48.093148,7.964357 
Höllentor	https://www.google.com/maps/place/48.012812,7.819897 
Stencil Remains	https://www.google.com/maps/place/47.97772,7.915673 
Venusbrunnen	https://www.google.com/maps/place/48.040231,7.811249 
Spielplatz Heimatweg	https://www.google.com/maps/place/48.070601,7.906258 
St. Anna	https://www.google.com/maps/place/47.985158,7.845917 
Rechenzentrum	https://www.google.com/maps/place/48.003587,7.84809 
Kreuz Am Wichtelstein	https://www.google.com/maps/place/47.989155,7.901983 
Wiwilli Brücke	https://www.google.com/maps/place/47.995716,7.840902 
Kreuz Alemannenstraße	https://www.google.com/maps/place/47.977423,7.908126 
The Machine	https://www.google.com/maps/place/47.99964,7.844921 
Hbf Freiburg	https://www.google.com/maps/place/47.996826,7.841088 
Kreuz des Evangelischen Gemeindezentrums	https://www.google.com/maps/place/48.069142,7.90711
Turm des alten Kepler Gymnasium    	https://www.google.com/maps/place/48.002701,7.854842
Riesensteckdose	https://www.google.com/maps/place/48.001027,7.84973 
Edelsteinschleiferei Aug. Wintermantel	https://www.google.com/maps/place/48.0944,7.960065 
Auerhahn	https://www.google.com/maps/place/47.981494,7.849761 
Dreisamstadion	https://www.google.com/maps/place/47.989847,7.893793 
Weise Eule	https://www.google.com/maps/place/47.980988,7.854068 
St Vincent Church	https://www.google.com/maps/place/48.001049,7.853537 
Baumhase	https://www.google.com/maps/place/48.08639,7.94661 
North Hykeham	https://www.google.com/maps/place/48.069906,7.883312 
Nachbarin Am Balkon	https://www.google.com/maps/place/47.984153,7.857684 
XM Fountain	https://www.google.com/maps/place/48.065853,7.845723 
Schulhaus	https://www.google.com/maps/place/47.97973,7.895465 
Die Liegende	https://www.google.com/maps/place/48.001778,7.84554 
Spirale	https://www.google.com/maps/place/48.005528,7.840571 
Betende Hände	https://www.google.com/maps/place/48.000658,7.844602 
Bahnhof Littenweiler	https://www.google.com/maps/place/47.981685,7.895116 
Stephanienbrunnen	https://www.google.com/maps/place/47.979693,7.853405 
Sonnenuhr Gasthaus zum Stahl	https://www.google.com/maps/place/47.992119,7.873236
Physikalisches Institut	https://www.google.com/maps/place/48.002315,7.851216 
Storchenskulptur	https://www.google.com/maps/place/48.067344,7.882411 
Trainwreckmemorial	https://www.google.com/maps/place/48.032205,7.805155 
Schwarzwaldzoo Waldkirch	https://www.google.com/maps/place/48.088097,7.959122 
Eichhörnchen am Baumkronenweg	https://www.google.com/maps/place/48.087038,7.958328 
Biosk Stadthalle	https://www.google.com/maps/place/47.987666,7.873806 
Steinpendel Ohne Stein	https://www.google.com/maps/place/48.011811,7.780714 
Freiburger Mundenhof - Bisonskulptur	https://www.google.com/maps/place/48.01195,7.778494
Bandstand	https://www.google.com/maps/place/47.996245,7.798136 
Brunnen am Scherrer Platz	https://www.google.com/maps/place/47.990355,7.8198
Ev. Stadtkirche	https://www.google.com/maps/place/48.092501,7.958265 
Emilie	https://www.google.com/maps/place/47.989469,7.86018 
Zentrum Oberwiehre	https://www.google.com/maps/place/47.988271,7.869321 
Wasserspucker am Waldsee	https://www.google.com/maps/place/47.982439,7.875828 
Bahnhof Waldkirch	https://www.google.com/maps/place/48.0955,7.957469 
Wilhelm-Eschle-Platz	https://www.google.com/maps/place/47.987522,7.865518 
Dampfportal	https://www.google.com/maps/place/48.000725,7.832458 
Schlossbergturm	https://www.google.com/maps/place/47.994991,7.861996 
Maria Hilf Kirche	https://www.google.com/maps/place/47.987903,7.864498 
St. Josef	https://www.google.com/maps/place/48.005729,7.833247 
Weißer Storch	https://www.google.com/maps/place/48.008131,7.834734 
4 Headed Fountain	https://www.google.com/maps/place/48.006317,7.818108 
Wooden Powercube	https://www.google.com/maps/place/48.002226,7.832437 
Stein Weltkugel	https://www.google.com/maps/place/48.00688,7.821156 
Holzenten am See	https://www.google.com/maps/place/48.013566,7.813727 
Waldorfschule	https://www.google.com/maps/place/47.975755,7.815395 
Wandkatalysator	https://www.google.com/maps/place/47.997797,7.793984 
Mooswaldwiibli	https://www.google.com/maps/place/48.023732,7.808748 
Fritz	https://www.google.com/maps/place/48.019918,7.855486 
Atomkopf Affen	https://www.google.com/maps/place/48.022486,7.850047 
Gesprungene Schale	https://www.google.com/maps/place/47.974135,7.827934 
Süden	https://www.google.com/maps/place/47.97508,7.825427 
Trinity Balance	https://www.google.com/maps/place/47.985091,7.833418 
Krokodil II	https://www.google.com/maps/place/47.996764,7.786986 
Windkuh	https://www.google.com/maps/place/47.990744,7.871528 
Rundwanderweg	https://www.google.com/maps/place/47.99872,7.780329 
Friede Auf Deinem Weg	https://www.google.com/maps/place/48.046158,7.88016
Beautiful Fountain	https://www.google.com/maps/place/48.005572,7.823108 
Figur am Rosengarten	https://www.google.com/maps/place/48.006977,7.824757 
Doppelrolle	https://www.google.com/maps/place/48.013399,7.836443 
Georgskirche	https://www.google.com/maps/place/48.066716,7.882522 
Löwenbrauerei-Turm	https://www.google.com/maps/place/47.995543,7.835816 
Stone Hats	https://www.google.com/maps/place/47.993227,7.840468 
Landschaftsschutzgebiet Konrad-Guenther-Park	https://www.google.com/maps/place/47.986334,7.878578 
Baum der Erkenntnis	https://www.google.com/maps/place/47.971133,7.916853 
Symbiose Fettkötter	https://www.google.com/maps/place/47.992061,7.834759 
INRI an Endhaltestelle L27	https://www.google.com/maps/place/48.011159,7.863188
Grubenhaus	https://www.google.com/maps/place/48.065501,7.852734 
Alter Kessel	https://www.google.com/maps/place/48.023155,7.85346 
Münster Brunnen	https://www.google.com/maps/place/47.995938,7.852346 
Casino König	https://www.google.com/maps/place/47.988758,7.866884 
Landratsamt Freiburg im Breisgau	https://www.google.com/maps/place/47.999422,7.857202
Uni Bibliothek	https://www.google.com/maps/place/47.9939,7.845251 
Weißer Engel	https://www.google.com/maps/place/48.009016,7.840476 
Haltestelle Heinrich-von-Stephan Str.	https://www.google.com/maps/place/47.986216,7.836598 
4 Säulen	https://www.google.com/maps/place/48.001132,7.822665 
Marios Traum (Röhren und Brunnen)    	https://www.google.com/maps/place/48.02813,7.845803
Dimension Cube	https://www.google.com/maps/place/48.009446,7.810859 
Pink Murale	https://www.google.com/maps/place/48.007776,7.854125 
Modern Art Bauhaus Style	https://www.google.com/maps/place/47.983139,7.820202
Brücke Des Todes	https://www.google.com/maps/place/48.008957,7.80391 
Littenweiler Eisbär	https://www.google.com/maps/place/47.981191,7.890447 
Red Chair	https://www.google.com/maps/place/48.021137,7.839846 
Kleine Buckelrutsche	https://www.google.com/maps/place/48.004982,7.815026 
Church Bruehl	https://www.google.com/maps/place/48.008738,7.849513 
Wind Helix	https://www.google.com/maps/place/48.001303,7.858999 
Reaktortrommel	https://www.google.com/maps/place/48.024069,7.842018 
Red Tubes	https://www.google.com/maps/place/47.978371,7.814565 
St. Georgener Dorfbrunnen	https://www.google.com/maps/place/47.981199,7.806923 
St Georgen Clock Tower	https://www.google.com/maps/place/47.97938,7.814093
Medical A	https://www.google.com/maps/place/47.978115,7.815342 
Zipper and Grapes Fountain	https://www.google.com/maps/place/47.978889,7.804593
Katzensäule	https://www.google.com/maps/place/47.981376,7.888598 
Auf Wiedersehen	https://www.google.com/maps/place/48.01077,7.84108 
Eichhalde Weinbauer	https://www.google.com/maps/place/48.006603,7.864816 
Dinosaur Jr.	https://www.google.com/maps/place/47.996268,7.820276 
Festung Freiburger Schloss	https://www.google.com/maps/place/47.99585,7.865916 
Stadtmauer Ebnet 1612	https://www.google.com/maps/place/47.987534,7.905346 
Waldmensch Weggabler	https://www.google.com/maps/place/47.970234,7.844469 
Riesenkreuz with Cage	https://www.google.com/maps/place/47.995644,7.874508 
Wendlinger Brunnen	https://www.google.com/maps/place/47.975246,7.793061 
Skulptur vor dem Bauamt	https://www.google.com/maps/place/48.00159,7.861255
Münstersteinbruch Denkmal	https://www.google.com/maps/place/47.98244,7.839219 
Hüterin des Wassers	https://www.google.com/maps/place/48.03959,7.814233 
Hexenschuss	https://www.google.com/maps/place/47.97203,7.842682 
Messe Freiburg	https://www.google.com/maps/place/48.01659,7.839293 
Grosse Kapelle	https://www.google.com/maps/place/47.965408,7.85636 
Gedenkkreuz St. Georgen	https://www.google.com/maps/place/47.977053,7.797099 
Brunnen vorm Hirsch	https://www.google.com/maps/place/48.080963,7.917604 
Brunnen vor der Kirche st. Georgen   	https://www.google.com/maps/place/47.981025,7.793872
Hügelsporthalle	https://www.google.com/maps/place/48.000424,7.792142 
Erzbischöfliches Seelsorgeamt	https://www.google.com/maps/place/48.010967,7.857361 
Jugendstil	https://www.google.com/maps/place/47.99906,7.83688 
Paduaallee Station	https://www.google.com/maps/place/48.013603,7.807417 
Rusty Artwork	https://www.google.com/maps/place/48.016284,7.830887 
Gockel	https://www.google.com/maps/place/48.016656,7.803815 
Baral Kugelbrunnen	https://www.google.com/maps/place/48.074763,7.878125 
Rehbrunnen	https://www.google.com/maps/place/47.967193,7.836647 
Wegkreuz Breitmatten	https://www.google.com/maps/place/47.96884,7.849303 
Rathaus Ebnet	https://www.google.com/maps/place/47.987092,7.905204 
Sonne Planetenweg	https://www.google.com/maps/place/47.987636,7.898437 
Wegekreuz	https://www.google.com/maps/place/47.983146,7.89398 
Steinerne Schleife	https://www.google.com/maps/place/47.979365,7.896299 
Kirche Rieselfeld	https://www.google.com/maps/place/47.999728,7.791086 
Kreuz Hauptstraße	https://www.google.com/maps/place/48.007502,7.855374 
Lions	https://www.google.com/maps/place/48.015584,7.855049 
Kirche Peter und Paul	https://www.google.com/maps/place/47.96622,7.90808
Bahnhof Denzlingen	https://www.google.com/maps/place/48.068597,7.881589 
Seebühne	https://www.google.com/maps/place/48.012235,7.814854 
Jugendtreff	https://www.google.com/maps/place/48.014615,7.823373 
Krone	https://www.google.com/maps/place/48.070356,7.871104 
Dragon's Egg	https://www.google.com/maps/place/48.023149,7.858426 
Big Ice Cream	https://www.google.com/maps/place/48.022234,7.857996 
Dobermann	https://www.google.com/maps/place/47.974649,7.797357 
Noch ein Spielplatz	https://www.google.com/maps/place/48.015211,7.856066 
Soccer Sculpture	https://www.google.com/maps/place/47.986145,7.815351 
Halb Mensch Halb Tier    	https://www.google.com/maps/place/48.012885,7.782443
Broken Stone Tree	https://www.google.com/maps/place/48.029388,7.806418 
Waldspielplatz	https://www.google.com/maps/place/48.02124,7.812658 
Dead Under the Bridge	https://www.google.com/maps/place/48.001316,7.813788
Stahlskulptur am Jägerhäusle	https://www.google.com/maps/place/48.007334,7.870382 
Spielplatz am Rondell St. Cyr    	https://www.google.com/maps/place/48.067219,7.903768
Graffiti Halfpipe	https://www.google.com/maps/place/48.074177,7.902989 
Jump & Twist	https://www.google.com/maps/place/48.012409,7.83454 
Pavillon	https://www.google.com/maps/place/47.995957,7.783479 
Alte Heimat	https://www.google.com/maps/place/48.095575,7.974289 
Betty Boob	https://www.google.com/maps/place/48.073426,7.899819 
Cow Statue	https://www.google.com/maps/place/47.985135,7.851844 
Am Heidach See	https://www.google.com/maps/place/48.068197,7.912023 
Sibling Slides	https://www.google.com/maps/place/48.071294,7.900479 
Steinstatue Schlangen	https://www.google.com/maps/place/48.070581,7.899701 
Drachenschlund	https://www.google.com/maps/place/48.000514,7.815683 
Dietenbeach Volleyballfeld	https://www.google.com/maps/place/48.000631,7.80362 
Vogelhaus Stadtpark	https://www.google.com/maps/place/47.997717,7.858309 
Holbeinpferd	https://www.google.com/maps/place/47.979664,7.847677 
Spielplatz Kandelsstraße	https://www.google.com/maps/place/48.06701,7.890706 
Bienenhotel	https://www.google.com/maps/place/48.010273,7.78236 
Mundensäulen	https://www.google.com/maps/place/48.010088,7.780432 
Schnewlindrache	https://www.google.com/maps/place/47.991713,7.838354 
Dreisambrücke	https://www.google.com/maps/place/47.993683,7.83246 
Denkmal Badisches Infanterie Regiment	https://www.google.com/maps/place/47.998821,7.857589
Kapelle auf altem Friedhof    	https://www.google.com/maps/place/48.095351,7.965759
Sternenkugel	https://www.google.com/maps/place/48.005587,7.835541 
Auferstehungs-Gemeinde	https://www.google.com/maps/place/47.983515,7.897535 
Joseph Brandel Brunnen	https://www.google.com/maps/place/47.985116,7.814738 
Stone Lion at The Lake    	https://www.google.com/maps/place/48.028464,7.804643
Hauptfriedhof Freiburg	https://www.google.com/maps/place/48.007328,7.84523 
Musikwalzen - Waldkirch	https://www.google.com/maps/place/48.0896,7.949667 
Georg Elser Building	https://www.google.com/maps/place/47.975772,7.8216 
Dame Schachmatt	https://www.google.com/maps/place/48.087902,7.95528 
Freiburg Planetenweg	https://www.google.com/maps/place/47.990676,7.862466 
Kringelstatue 3fach	https://www.google.com/maps/place/48.007065,7.871825 
Herder-Turm	https://www.google.com/maps/place/48.022079,7.80086 
Achteckiger Sandkasten	https://www.google.com/maps/place/47.998457,7.823246 
Weed Smokers Tower GuFi   	https://www.google.com/maps/place/48.045486,7.874331
