Gr√∂sste Pfeife Waldkirchs,48.091214,7.953323,Arena
Festung Freiburger Schlossberg - Die Peterskirche,47.997431,7.867329,Pokestop
Wine in the City,47.99703,7.845898,Pokestop
KTS,47.986006,7.831103,Pokestop
Freiburg: Column Portal,48.000302,7.852308,Pokestop
Sonnenuhr & Uhr - für Regentage,47.999584,7.845498,Pokestop
,48.003151,7.845024,Pokestop
Sikawild,48.08614,7.958198,Pokestop
kleines Steinportal,48.007788,7.869689,Pokestop
Wasserschloß,47.979015,7.915247,Pokestop
Kleiner Steinmetzbogen,47.982833,7.832445,Pokestop
Flower Power,48.001017,7.84775,Pokestop
Stone Woman,48.048688,7.862545,Pokestop
Siegesdenkmal,47.998144,7.851569,Pokestop
Stadt Freiburg Stein,47.989834,7.894131,Pokestop
Fässlestemmer,48.042451,7.866293,Pokestop
Adler im Zoo,48.086841,7.959896,Pokestop
Eingang Friedhof Gundelfingen,48.045775,7.867731,Pokestop
Wegkreuz Zähringen Oberdorf,48.016599,7.8653,Pokestop
Frosch Kinderklinik,48.003409,7.843476,Pokestop
Biologische Untersuchungsstation,47.980208,7.911503,Pokestop
Café Velo,47.996594,7.839558,Pokestop
White Dragon,48.01118,7.810919,Pokestop
Big Boulder,47.996283,7.873394,Pokestop
Rutschenturm,48.004467,7.818518,Pokestop
Kirche Betzenhausen,48.009631,7.808021,Pokestop
Matthäuskirche - Jugendtreff,48.008956,7.813979,Pokestop
Klettergerüst Oktagon,48.007113,7.812409,Pokestop
Maximilian Dortu's Crypt,47.985846,7.857125,Pokestop
St. Barbara Church,47.980125,7.897548,Pokestop
Wasch und Backhaus,48.022767,7.860631,Pokestop
Trophy at Night,48.01167,7.841475,Pokestop
Broken Arm Statue,48.008558,7.83998,Pokestop
Stadtrat Karl Walterspiel,47.96618,7.836113,Pokestop
Der Merkur,47.987973,7.898235,Pokestop
Goldmarie,48.008677,7.846826,Pokestop
Waschanlagenkirche,48.018699,7.842661,Pokestop
Fabrik Sonntag,48.097844,7.967188,Pokestop
Der Mars,47.988603,7.897108,Pokestop
Fische sind Freunde,47.995222,7.843665,Pokestop
Lux Aeterna,48.007404,7.871225,Pokestop
Mach Mal Pause,48.027549,7.845635,Pokestop
Waldkirch Burghütte,48.097935,7.957417,Pokestop
Narrenbrunnen,48.093345,7.960878,Pokestop
Berufliches Schulzentrum,47.999781,7.826043,Pokestop
"Graffiti ""Sport""",47.996812,7.843383,Pokestop
Brunnen bei Nacht,47.996815,7.856622,Pokestop
Loretto Brunnen,47.984444,7.847777,Pokestop
Die Venus,47.988198,7.897871,Pokestop
Spielplatz am EKZ,47.994938,7.810651,Pokestop
Matsuyama,47.996373,7.849397,Pokestop
Kinderhaus Fang Die Maus,48.004257,7.816031,Pokestop
Angler Am Rabenturm,48.093876,7.959391,Pokestop
Kopfüber,48.085857,7.958177,Pokestop
Weird Metal Thingamagiggy,48.028976,7.807676,Pokestop
Schachmatt,48.004886,7.809802,Pokestop
Jugendtreff,48.067858,7.894823,Pokestop
Der Kran,47.980383,7.902789,Pokestop
Alien Ice Cream,47.998164,7.849284,Pokestop
Die drei Schönen,47.974767,7.908968,Pokestop
Rechtmediziner,48.000749,7.851324,Pokestop
Krozinger Straße,47.992861,7.810141,Pokestop
Leichtathletik,48.071388,7.897996,Pokestop
Eule,48.009201,7.803553,Pokestop
Drehscheibe,47.993427,7.810877,Pokestop
Kultur und Bürgerhaus,48.068206,7.897965,Pokestop
Grafitti am Service Center Studium,47.994788,7.844112,Pokestop
Gedenktafel,47.981159,7.899721,Pokestop
Dank den Schweizern,47.984925,7.854106,Pokestop
Graffiti Heads,48.069742,7.89612,Pokestop
Stadtkapelle,48.093286,7.960232,Pokestop
Weingarten Mosaik,47.99452,7.810071,Pokestop
Statue Alexander Ecker,48.000941,7.850436,Pokestop
Scheffelhof,48.094336,7.96506,Pokestop
Steinman Mit Mütze,47.991697,7.880158,Pokestop
Europa Wir Kommen,47.987688,7.873265,Pokestop
Pyramide,47.995289,7.81054,Pokestop
Holzeule 1,48.072607,7.893046,Pokestop
Freiburger Wasserweg,47.982515,7.904379,Pokestop
Heimat,47.998239,7.848161,Pokestop
Beachvolleyball,48.071417,7.897231,Pokestop
Gewaltopfer Baum,47.9961,7.846522,Pokestop
Kirche der Paul-Gerhardt-Gemeinde,48.107489,7.97654,Pokestop
Kriegsopfer-Gedenkstein,48.074808,7.893166,Pokestop
Brunnen an der Sparkasse,48.094061,7.963002,Pokestop
Orgelfabrik Xaver Bruder,48.091024,7.964873,Pokestop
Denzlingen St. Jakobus Kirche,48.070214,7.890756,Pokestop
Dädalus-Skulptur,48.093736,7.970389,Pokestop
Kleiner Meyerhof,47.996289,7.847652,Pokestop
Waldkircher Friedhof,48.094674,7.972455,Pokestop
Schlösslescheune von 1614,48.091314,7.965717,Pokestop
Ebnet Schlössle,47.987484,7.901901,Pokestop
Nathan Block Stolperstein,47.9942,7.843178,Pokestop
Platz der Weißen Rose,47.994306,7.846806,Pokestop
Ufo In Waldkirch,48.088683,7.944578,Pokestop
Station Drechseln,48.066021,7.8532,Pokestop
Suggentalerweg,48.068293,7.913283,Pokestop
KGII Concrete Structure,47.997158,7.844247,Pokestop
Freiburg Hauptbahnhof,47.997595,7.842275,Pokestop
Rupert-Fischer-Brunnen,48.00496,7.87346,Pokestop
Antike Vase,47.998211,7.843328,Pokestop
Naturerlebnispark Waldkirch,48.087315,7.951912,Pokestop
Der Anker,48.000783,7.845103,Pokestop
Steinfigur,48.071247,7.899848,Pokestop
Vereinte Nationen,47.989863,7.872497,Pokestop
Stolpersteine,47.998363,7.844539,Pokestop
Alte Schmiede,48.065772,7.852636,Pokestop
Kreisel Konzerthaus,47.995863,7.841659,Pokestop
Nerthus-Kult,48.065523,7.852948,Pokestop
Freiburg Im Breisgau,47.99579,7.842209,Pokestop
Spinning Top,47.99538,7.841128,Pokestop
Post Mann,48.000312,7.8131,Pokestop
Kreuz von Batzenhäusle,48.086363,7.93039,Pokestop
Spielplatz im Heidach,48.068433,7.905703,Pokestop
Schlangenrutsche,48.001312,7.806456,Pokestop
Kunst Am Platz,47.99755,7.859092,Pokestop
Energytails Fountain,47.992089,7.872052,Pokestop
Minigolf Denzlingen,48.073496,7.903337,Pokestop
Spielplatz Erfurter Straße,48.072079,7.901286,Pokestop
Mensatotempfahl,48.002449,7.849214,Pokestop
Intercity Hotel Skulptur,47.997105,7.841821,Pokestop
Commerzbank Freiburg,47.99858,7.843627,Pokestop
Kristallographie,48.002677,7.850305,Pokestop
Spechtpassage,47.99451,7.841235,Pokestop
Stolpersteine Abraham und Grumbacher,47.997417,7.843671,Pokestop
Kneippanlage,48.094076,7.981475,Pokestop
G.v. Hevesy Stolperstein,48.001365,7.847575,Pokestop
Stühlinger 1885-1985,47.996462,7.838728,Pokestop
Blechbläser Bei Nacht,48.067235,7.882812,Pokestop
,47.982433,7.854521,Pokestop
Rusty Needle,48.002646,7.848147,Pokestop
Clubheim VFR Vörstetten,48.060807,7.844172,Pokestop
Kunst am Bach,47.992413,7.84108,Pokestop
Gasthaus Hirschen,48.064778,7.891934,Pokestop
Trimmdichpfad Reckstangen,47.981651,7.857554,Pokestop
Spielplatz Grünmattenstraße,48.069719,7.907664,Pokestop
Denzlinger Wappen,48.067738,7.895325,Pokestop
Jazzhaus,47.994903,7.840449,Pokestop
Biene Maya Kolonien,47.989444,7.903644,Pokestop
Brunnen Altenheim,48.071187,7.90335,Pokestop
Übersicht Umgebung,47.985547,7.903156,Pokestop
Birdie,48.06895,7.882363,Pokestop
Festung Freiburger Schlossberg - Der Kommandantengarten,47.996811,7.864973,Pokestop
Kepler,48.002909,7.856811,Pokestop
Grenzstein Ebnet 1790,47.986708,7.904471,Pokestop
Spielplatz,47.984789,7.851332,Pokestop
Bahnhof Gundelfingen,48.043997,7.874269,Pokestop
Flötist Stadtgarten,47.997355,7.857937,Pokestop
Postbank,48.067354,7.885546,Pokestop
Karlstr Cross,48.001352,7.856594,Pokestop
Rudolf Schilling Brunnen,47.984938,7.849872,Pokestop
Ishibashi Ishiguro,47.997019,7.858699,Pokestop
Gundelfingen,48.035293,7.863748,Pokestop
Bücherzelle Denzlingen,48.066994,7.883231,Pokestop
Mühlenstein,48.066304,7.885837,Pokestop
Kapelle Im Alten Friedhof,48.000926,7.857031,Pokestop
Stahl und Stein,47.992141,7.86878,Pokestop
Ein Vogel Im Wald,47.989292,7.902333,Pokestop
Gasthaus zum Gruenen Baum,48.067485,7.881631,Pokestop
Trimmdichpfad Hangelleiter,47.980789,7.856051,Pokestop
roccafe,48.066445,7.884025,Pokestop
Pavilion Tausendfühler,47.98804,7.813166,Pokestop
Jugendtreff Brühl-Beurbarung Graffito,48.005096,7.844057,Pokestop
BÄKO Südbaden,47.985632,7.805837,Pokestop
Renaissance,48.008481,7.843162,Pokestop
 Blue Marlin,47.985995,7.81174,Pokestop
Wooden Men Sculpture,48.005604,7.851845,Pokestop
XIIII  Leichnam ins Grab,47.981216,7.837763,Pokestop
Power Murale,48.004135,7.852146,Pokestop
Hidden Lady Mary,48.008112,7.844157,Pokestop
I. Jesus wird verurteilt,47.981665,7.838852,Pokestop
The Bird and the Cloud Sky,48.008331,7.842156,Pokestop
Heckenkunst,47.981691,7.892677,Pokestop
Blonde Lady,48.000319,7.839973,Pokestop
Löwen Pavilion,48.007976,7.843316,Pokestop
Jesus Christus,47.981465,7.838618,Pokestop
"Gedenkkreuz ""Wort des Trostes""",48.012094,7.809712,Pokestop
Spielplatz Kampffmeyerstrasse,47.988687,7.811792,Pokestop
Frauenstatue Bergäcker,47.982338,7.887384,Pokestop
Monolith Old Cemetery,47.981656,7.788399,Pokestop
Steinofen,47.974764,7.823236,Pokestop
Man with Pig,48.005719,7.853053,Pokestop
Röhrenkunst,47.991858,7.861943,Pokestop
Ritter Martin Malterer,48.098057,7.956688,Pokestop
Pyramiden-Seil-Spielplatz,48.029741,7.861107,Pokestop
Kath.Kindergarten Maria Hilf,47.987592,7.86667,Pokestop
Apostel Statue,48.008696,7.846178,Pokestop
Ball Sport Halle,48.072047,7.896907,Pokestop
Eichenlaub Mosaik,47.997018,7.842498,Pokestop
Kunstsitz,47.995964,7.847161,Pokestop
Caritas,48.012319,7.805805,Pokestop
Windrad-Steckdose,48.001104,7.842367,Pokestop
Nie wieder Krieg,48.000756,7.842487,Pokestop
Stolpersteine,47.999624,7.836982,Pokestop
Uhrturm Littenweiler,47.981753,7.894316,Pokestop
Terassengarten Loretto Krankenhaus,47.982234,7.840305,Pokestop
Denkender Engel,48.008142,7.845498,Pokestop
Chromosomen,47.980678,7.892605,Pokestop
Gundelfingen Endhaltestelle,48.034651,7.863393,Pokestop
Freibourg,48.008835,7.844851,Pokestop
Vogelbad Uniklinik,48.00529,7.839876,Pokestop
Kepler Basketball Planet,48.001304,7.793669,Pokestop
Synchron Spirals,48.005013,7.841443,Pokestop
Mysteriöse Musik-Statuen,47.98888,7.872584,Pokestop
Pavillon Waldsee,47.982583,7.876431,Pokestop
Hidden Fountain,48.008764,7.841009,Pokestop
Pflug,48.011756,7.808066,Pokestop
Mosaik,48.007161,7.835691,Pokestop
Kinderstatue,48.004321,7.843176,Pokestop
Shake Plates,48.003598,7.842993,Pokestop
Bruckwaldweiher,48.093658,7.983436,Pokestop
Ritter Hermann von Sulz,48.096337,7.956721,Pokestop
Lehen Ortseingang,48.01335,7.807324,Pokestop
Weisse Knubbel,48.005198,7.842644,Pokestop
Wasserspender,48.008942,7.839728,Pokestop
Graffiti (Tunnel),48.012202,7.807792,Pokestop
Ebneter Schlosssteg,47.983816,7.902963,Pokestop
Moin Blocks,47.974301,7.829809,Pokestop
Stonehenge,48.012167,7.811611,Pokestop
St. Carolus Waldkirch,48.091519,7.946459,Pokestop
Ritter Martin Malterer,48.096242,7.957476,Pokestop
Altes Rathaus Littenweiler,47.97931,7.895824,Pokestop
Breite Rutsche,47.974224,7.814846,Pokestop
Vogel Im Zoo,48.085608,7.959514,Pokestop
Waldpavillion,47.984712,7.873025,Pokestop
Kapelle der Uniklinik,48.006557,7.838137,Pokestop
Iron Jesus,48.007812,7.841089,Pokestop
Höhlenmalerei,47.976909,7.814761,Pokestop
Frosch König,47.981212,7.889596,Pokestop
Der Boden Lebt,48.085409,7.958405,Pokestop
"Kreuz ""Gemeinde Littenweiler"" ",47.980632,7.897742,Pokestop
Stromverteiler,48.044366,7.87421,Pokestop
Mauerreste,47.993696,7.861072,Pokestop
Rooftop,48.000329,7.828066,Pokestop
Centuries Old Foundation Stone,48.022805,7.864712,Pokestop
Soccer And BBQ,48.009158,7.835468,Pokestop
Gedenkstein,47.999987,7.829334,Pokestop
Klettergerüst Waltersbergweg,48.006723,7.870407,Pokestop
Storchenpaar,48.004957,7.836192,Pokestop
Metropolis,48.003175,7.834454,Pokestop
Riesen Eistüte,48.005722,7.82728,Pokestop
Ziehharmonika Relief,47.994218,7.828705,Pokestop
Stromkasten,47.987691,7.868824,Pokestop
Zitronenpresse,48.005698,7.820533,Pokestop
Lehen Erstes Kreuz,48.019588,7.801909,Pokestop
Kreative Energie,48.040113,7.859775,Pokestop
Brunnen im EKZ Landwasser,48.023701,7.809955,Pokestop
Roter Otto,48.024719,7.810643,Pokestop
Kunstwerk am Universitäts-Notfallzentrum,48.007975,7.838172,Pokestop
Freiburger Rabe,47.988755,7.868704,Pokestop
Wappen 1889,48.008861,7.831575,Pokestop
St. Petrus Church,48.023263,7.808208,Pokestop
Solare Energiesysteme,48.008672,7.83437,Pokestop
Baum des Jahres 2011,47.998704,7.82904,Pokestop
Studentenwohnheim Berliner Allee,48.003322,7.820544,Pokestop
Marktplatz-Brunnen - Waldkirch,48.093481,7.961466,Pokestop
Kloster der Herz-Jesu-Priester,48.010846,7.85795,Pokestop
Springbrunnen,48.007504,7.830964,Pokestop
Planetarium Freiburg,47.999188,7.843148,Pokestop
Stone Nut,48.045769,7.869358,Pokestop
Holbeinplatz,47.981445,7.845121,Pokestop
Stepping Stones,47.973686,7.828384,Pokestop
Das Auge,48.006996,7.835686,Pokestop
Energy Tower Gundelfingen,48.046016,7.874431,Pokestop
Gerüst,47.988044,7.867338,Pokestop
Fiddlesticks Grafitti Wall,48.006441,7.820398,Pokestop
Edelsteinschleiferei,48.096236,7.963233,Pokestop
Kreuzigung Eschholzstraße,47.995983,7.834167,Pokestop
Homestar Runner,47.997592,7.828333,Pokestop
Bundschuh,48.017122,7.802287,Pokestop
Statue Stühlingerpark,47.996723,7.837902,Pokestop
Schützen,47.988088,7.865956,Pokestop
Lehen St. Cyriak Kirche,48.017492,7.801861,Pokestop
Entenbad Haslach,47.989657,7.823252,Pokestop
Graffiti,47.997419,7.836576,Pokestop
Hölzerne Bäume Tor,48.004736,7.828713,Pokestop
Stolpersteine C.  und L. Judas,47.989549,7.866588,Pokestop
Markstein Lehen,48.017402,7.803796,Pokestop
Kruzifix Stadtstrasse,48.00477,7.863389,Pokestop
Steinkringel,47.987951,7.865073,Pokestop
Graffiti Runzmattenweg,48.002393,7.825683,Pokestop
Jesuskreuz,48.095698,7.961448,Pokestop
Bartmann,47.998718,7.83107,Pokestop
Christliche Missionsgemeinde,48.01917,7.852971,Pokestop
Brunnen St.Urban,48.005604,7.86717,Pokestop
Lycée Turenne,47.987434,7.866333,Pokestop
Wasserhahn Eschholzpark,47.9997,7.830456,Pokestop
Brunnenversiegelung,48.025397,7.804037,Pokestop
Minispielplatz Haslacher Strasse,47.99619,7.824346,Pokestop
Altes Depot,48.000977,7.867378,Pokestop
Artistic Box,47.99695,7.836292,Pokestop
Construction Site Art,48.000003,7.832486,Pokestop
Phyllobates terribilis,48.043901,7.877997,Pokestop
Gehlert-Brunnen,48.029057,7.84395,Pokestop
Haslacher Str,47.995641,7.824799,Pokestop
Mundenhof,48.008939,7.781608,Pokestop
Skater Park,47.995836,7.78475,Pokestop
Herderner Rammbock,48.00333,7.861962,Pokestop
Des Nahen Waldes Reine Quelle,47.987859,7.863784,Pokestop
The Frog,48.023977,7.809148,Arena
Thai Chi Buddha,47.996758,7.844517,Pokestop
Weststadion Freiburg,48.00703,7.825502,Pokestop
Skulptur am Rosengarten,48.007611,7.824036,Pokestop
Hotel Parking,47.986951,7.838928,Pokestop
Uni Radio,48.014015,7.831736,Pokestop
Gazebo West,48.006519,7.823463,Pokestop
The Eagle,48.003876,7.853516,Pokestop
Ein Rotes Kreutz,48.024069,7.794856,Pokestop
HKDM,47.992825,7.832372,Pokestop
Uni Logo XXL,48.012724,7.835477,Pokestop
Tischtennis An der Tf,48.01481,7.831238,Pokestop
Adler 1913,48.012858,7.833983,Pokestop
Freiburg: Iron Portal,48.005016,7.854963,Pokestop
Artsy House,48.008657,7.863259,Pokestop
Eugen Martin Anlage,48.006716,7.824081,Pokestop
Ohrmuscheln,47.993115,7.832663,Pokestop
Holzkreuz aus Stein,48.000994,7.858433,Pokestop
Festung Freiburger Schlossberg - Das Obere Schloss,47.996562,7.866182,Pokestop
Naturschutzgebiet Rieselfeld 01,47.998188,7.784389,Pokestop
Goldenen Hirsch,48.015481,7.802036,Pokestop
Apotheken Street Art,47.997177,7.84992,Pokestop
Kultur- und Bürgerhaus Denzlingen,48.068567,7.898108,Pokestop
Zelt Musik Festival,48.008385,7.780259,Pokestop
Swirl Portal Fabrik,48.010941,7.855865,Pokestop
Waser Piramid,48.007698,7.823779,Pokestop
Jaeger Brunnen,47.971354,7.852956,Pokestop
Rail man,48.014754,7.845807,Pokestop
Erhaltenswertes Grabmal,48.007897,7.845242,Pokestop
Schnürsenkel,47.989991,7.841731,Pokestop
Weltkugel,47.998473,7.858336,Pokestop
Lalli-Brunnen,48.00768,7.863428,Pokestop
Brunnen am Erlenweg,47.992767,7.831345,Pokestop
Man and Duck,48.005403,7.853027,Pokestop
Rumpelhausen,47.99389,7.8362,Pokestop
Grünhof,47.99413,7.839893,Pokestop
Menschenkreuz,47.982328,7.888611,Pokestop
Trotte St. Schorsch,47.979809,7.794673,Pokestop
Zur Ehre Gottes,47.980874,7.883157,Pokestop
Spiderweb House,47.997023,7.819184,Pokestop
Tree of Life,48.009884,7.839064,Pokestop
Namenlose Dame,48.010234,7.839715,Pokestop
Bhf. St. Georgen,47.97569,7.802795,Pokestop
Mund 👄 Zu,48.002624,7.859799,Pokestop
Internet Explorer,48.008267,7.871881,Pokestop
Waldorf Brunnen,47.974087,7.801215,Pokestop
Baumhaus,48.011071,7.841748,Pokestop
Jesu Kreuz Andreas,47.979105,7.808623,Pokestop
Königliches Entree,47.994386,7.850206,Pokestop
Mais Man,48.01348,7.83927,Pokestop
Eingangswächter Löwen OBV,48.025702,7.847411,Pokestop
,48.00467,7.860334,Pokestop
Engel Nero ,48.010734,7.840106,Pokestop
Skulpurenkreis,47.97472,7.801884,Pokestop
Ev. Ludwigskirche Freiburg-Herdern,48.002167,7.85906,Pokestop
Grabmal des steinernen Baums,48.010321,7.839993,Pokestop
Deutsche BANK,47.99049,7.848384,Pokestop
Zähringer Kreuz,47.984834,7.848152,Pokestop
Mundenhof Jurte,48.016146,7.777756,Pokestop
Riesenerdbeere,48.021758,7.839802,Pokestop
Captured Sphaere,48.010312,7.841415,Pokestop
Stephanusbrunnen,47.981106,7.881348,Pokestop
Ritter Martin Malterer,48.098924,7.957468,Pokestop
Fat Statue,48.004365,7.857326,Pokestop
Sägemännchen,47.978626,7.886146,Pokestop
DAV Kletterhalle,47.981102,7.818523,Pokestop
Drehdingens,47.996445,7.817514,Pokestop
Stone Samples,47.982908,7.805195,Pokestop
Plätscherbrunnenportal,47.984565,7.840844,Pokestop
Freibourg,48.000311,7.858467,Pokestop
Deicheleweiher oder St. Valentin,47.980148,7.856391,Pokestop
Waldhaus Freiburg,47.972812,7.841885,Pokestop
Tierversammlung für die Hauptstrasse,48.007816,7.85962,Pokestop
Soldiers Sculpture,48.00578,7.850555,Pokestop
Blindenheim,48.007066,7.857566,Pokestop
,47.970138,7.83941,Pokestop
Sandbrunnen,48.014085,7.816545,Pokestop
Betzenhausener Wappen,48.011429,7.809341,Pokestop
Gedenkbrunnen,48.017047,7.801359,Pokestop
Best Beer in Town,47.979226,7.819406,Pokestop
Nepomuk,47.977177,7.798019,Pokestop
Kreuz,47.993387,7.799036,Pokestop
Red Street Art,47.994962,7.811718,Pokestop
freiburg: griffin,47.993335,7.857466,Pokestop
Gedenkstein,47.97071,7.852224,Pokestop
Kleiner Brunnen am Müller,48.006462,7.846358,Pokestop
Echsenbrunnen,47.989558,7.857401,Arena
Dreisam Badehose,47.992294,7.837317,Pokestop
Kletterwald,47.997243,7.780742,Pokestop
Gundelfingen Bell Tower,48.038423,7.868675,Pokestop
Evangelische Kirche Günterstal,47.96594,7.85695,Pokestop
Stadthalle Freiburg,47.986879,7.872724,Pokestop
Wegstein Eselsbackenweg,47.980813,7.85814,Pokestop
Steineule,47.983131,7.887281,Pokestop
Weißer Drache,48.011294,7.810672,Pokestop
Monument aux morts  Freibourg,48.009245,7.841794,Pokestop
Herdern Bahnhof,48.008491,7.851207,Pokestop
Madeira-Frösche,48.023464,7.853875,Pokestop
Kampf der Liebenden,48.006636,7.844233,Pokestop
Kreuz Ebnet 2,47.98599,7.907836,Pokestop
Segelschiff,47.987812,7.87544,Pokestop
100 Jahre Gedenkstein Turnverein Waldkirch,48.089493,7.957989,Pokestop
Stiftkreuz,47.97829,7.803785,Pokestop
Dreisamhalle Ebnet,47.984577,7.903754,Pokestop
Jesus Sculpture In The Park,48.006733,7.858776,Pokestop
Kirche St.  Georgen,47.981392,7.79354,Pokestop
Copper cross,47.965494,7.83352,Pokestop
Der Millenium,48.022625,7.827239,Pokestop
Bunte Kinder,48.01607,7.803992,Pokestop
St. Anna Kapelle,47.984776,7.911986,Pokestop
Agentur für Arbeit,48.002941,7.831666,Pokestop
Wetzstein 1973,48.095416,7.961398,Pokestop
Wegweiser Jägermattenweg,47.981035,7.863434,Pokestop
Münsterspitze Günterstal,47.962088,7.861815,Pokestop
Röhrenkunst,48.064353,7.879577,Pokestop
Jesus wacht über den Wein,47.972622,7.805551,Pokestop
Maria und der Drache,47.987634,7.863947,Pokestop
Kunstraum Heiliggeiststrasse,48.00447,7.842485,Pokestop
Bunte Wasserrutsche,47.993238,7.813152,Pokestop
Spielplatz am Heimatweg,48.070754,7.902768,Pokestop
Big Table,47.979914,7.821559,Pokestop
evangelisch-lutherische Kirche,48.000652,7.858593,Pokestop
Engel mit Kranz,48.001366,7.858644,Pokestop
Fountain,47.965773,7.855637,Pokestop
Glashaus,47.999345,7.79216,Pokestop
Metal Duck,48.037979,7.812036,Pokestop
Storchennest mit Lüfter,48.014819,7.780588,Pokestop
Gedenkstein WW2 über Herdern,48.010093,7.873154,Pokestop
Parallel Stone Lines,48.04116,7.871651,Pokestop
Wegweiser Jägermattenweg II,47.980965,7.85916,Pokestop
Fontäne,47.989741,7.904914,Pokestop
Heinz Ritter- Halle,48.06187,7.842762,Pokestop
Waldgeist,47.97116,7.913204,Pokestop
MC Black Rider Vereinsheim,48.081465,7.944825,Pokestop
Energiesäule,47.994377,7.811359,Pokestop
Brunnen,47.997244,7.847833,Pokestop
Kletterpark Waldkirch,48.088687,7.958693,Pokestop
Mother and Son,48.01316,7.812516,Pokestop
Drachennest,47.981165,7.85474,Pokestop
Schmitz Katze,47.992289,7.832367,Pokestop
Jesus und Maria,48.104564,7.972679,Pokestop
Gedenkkreuz Bruggastraße,47.985645,7.906257,Pokestop
Long Slide,47.995424,7.811809,Pokestop
Kornkreis,47.990767,7.848453,Pokestop
Quercus robur Stieleiche,47.968875,7.854033,Pokestop
