Name,lat,lon,tze
Bahlinger Brunnen,48.11858400000000,7.73333300000000,Pokestop
Das Gehirn Von Bahlingen,48.11692700000000,7.73637500000000,Pokestop
Figuren aus Stein,48.11745300000000,7.74563300000000,Pokestop
Holz im Riedlen,48.11867700000000,7.74777100000000,Pokestop
Zahnrad,48.11840900000000,7.79256900000000,Pokestop
Caterpillar,48.11053300000000,7.78657200000000,Pokestop
Adler,48.14374500000000,7.70187300000000,Pokestop
Kriegerdenkmal,48.14296100000000,7.70347100000000,Pokestop
Weinpresse,48.14226600000000,7.70334900000000,Pokestop
Schwebende Brille,48.14110900000000,7.70335100000000,Pokestop
Vollherbst Koch,48.14203000000000,7.70266800000000,Pokestop
Alte Post ,48.14303200000000,7.70171600000000,Pokestop
Drei Wappen,48.14109000000000,7.70241000000000,Pokestop
Hotel Pfauen,48.14219800000000,7.70177500000000,Pokestop
AKW Nein! Brunnen ,48.14212500000000,7.70205100000000,Pokestop
Rathaus Endingen ,48.14177500000000,7.70327200000000,Pokestop
Säulenkunst,48.14302000000000,7.70312600000000,Pokestop
Weingut Knab,48.14482500000000,7.69863900000000,Pokestop
Sozialstation St. Martin,48.14266100000000,7.69844500000000,Pokestop
Schwein an der Leine ,48.14278500000000,7.69783800000000,Pokestop
Inri Im Garten,48.14190800000000,7.69077900000000,Pokestop
Endingen und sein Wein,48.14252200000000,7.71105200000000,Pokestop
Welcome,48.14156700000000,7.70769700000000,Pokestop
Endinger Zinnsoldat,48.14242700000000,7.70965600000000,Pokestop
Ding,48.14282500000000,7.70914800000000,Pokestop
Lehrer Lämpel,48.14383300000000,7.70577400000000,Pokestop
Zahn Der Zeit,48.11674300000000,7.86890500000000,Pokestop
Verschlungene Kreise Emmendingen,48.11556200000000,7.87078100000000,Pokestop
Kirche Im ZfP Emmendingen,48.11612600000000,7.86846700000000,Pokestop
zfp Emmendingen,48.11799100000000,7.86628700000000,Pokestop
Kinder  Kraval Burg,48.11369300000000,7.85860200000000,Pokestop
Naturspielplatz im Ramieviertel,48.11062700000000,7.85780600000000,Pokestop
Ironman,48.11589000000000,7.86508600000000,Pokestop
Öffentliche Wasserversorgungsanlage,48.07610200000000,7.88921900000000,Pokestop
Figur Denzlingen,48.07533000000000,7.88180400000000,Arena
Kriegsopfer-Gedenkstein,48.07480800000000,7.89316600000000,Pokestop
Holzeule 1,48.07260700000000,7.89304600000000,Pokestop
Pinguine,48.07111400000000,7.89160300000000,Pokestop
Baral Frau,48.07428400000000,7.87784400000000,Pokestop
Schiffsbrücke,48.07241000000000,7.90770700000000,Pokestop
Place De La Petanque,48.07328000000000,7.90365700000000,Pokestop
Minigolf Denzlingen,48.07349600000000,7.90333700000000,Pokestop
Spielplatz Grünmattenstraße,48.06971900000000,7.90766400000000,Pokestop
Brunnen Altenheim,48.07118700000000,7.90335000000000,Pokestop
Spielplatz am Heimatweg,48.07075400000000,7.90276800000000,Pokestop
Steinstatue Frau,48.07091500000000,7.89957800000000,Pokestop
Steinstatue Wäscheklammer,48.07029600000000,7.89912200000000,Pokestop
Spielplatz Erfurter Straße,48.07207900000000,7.90128600000000,Pokestop
Steinfigur,48.07124700000000,7.89984800000000,Pokestop
Leichtathletik,48.07138800000000,7.89799600000000,Pokestop
Beachvolleyball,48.07141700000000,7.89723100000000,Pokestop
Ball Sport Halle,48.07204700000000,7.89690700000000,Pokestop
Severinskapelle (Mauracher Berg),48.07639100000000,7.90026200000000,Pokestop
Spuren suchen 6 - Lebensraum Wald,48.07561500000000,7.89877600000000,Pokestop
Mach Blau,48.07423900000000,7.90038200000000,Pokestop
Angelhaken,48.11528600000000,7.85182600000000,Pokestop
Stargate,48.11263100000000,7.84662500000000,Pokestop
Hinterhaus,48.11961300000000,7.85207100000000,Pokestop
Totem,48.11870200000000,7.85322700000000,Pokestop
Stein Engel,48.11845300000000,7.85105300000000,Pokestop
The Small Faces,48.11816200000000,7.85184900000000,Pokestop
Wandportrait,48.11778000000000,7.85122900000000,Pokestop
Moschee,48.11695300000000,7.85182700000000,Pokestop
bunte Schlangenbank,48.11796200000000,7.84869300000000,Pokestop
Skulptur Kreisverkehr Drei Linden,48.11761700000000,7.84871500000000,Pokestop
Schwarzwaldstraße 3,48.11746800000000,7.84955900000000,Pokestop
Spaghetti Auf Gabel,48.11721400000000,7.84785900000000,Pokestop
Stein mit Wasserfall,48.11161000000000,7.85304100000000,Pokestop
Sandschlange ,48.11434900000000,7.85507800000000,Pokestop
90º Pool,48.11430500000000,7.85295100000000,Pokestop
Auf zur Hochburg!!,48.11856900000000,7.89671100000000,Pokestop
Kirche Holzhausen,48.07099100000000,7.79555100000000,Pokestop
Tannenkreuz,48.07441100000000,7.79197500000000,Pokestop
Gipfelkreuz,48.08039800000000,7.77839100000000,Pokestop
Koch Endingen Am Kaiserstuhl ,48.14166600000000,7.70638800000000,Pokestop
Figur Endingen Am Kaiserstuhl ,48.14166600000000,7.70416600000000,Pokestop
Weltkriegs-Mahnmal,48.14075900000000,7.70421800000000,Pokestop
Peterskirche,48.14099600000000,7.70627500000000,Pokestop
Museum,48.14240300000000,7.70423500000000,Pokestop
Schumacher,48.14112400000000,7.70554100000000,Pokestop
Hall of Whine,48.14165400000000,7.70529700000000,Pokestop
Brunnen,48.14054400000000,7.70518700000000,Pokestop
Jesus Am Kreuz,48.13840700000000,7.70342100000000,Pokestop
Heiliger Sebastian,48.14064700000000,7.70455800000000,Pokestop
Endinger Wetterstein,48.13940200000000,7.70579200000000,Pokestop
St. Katharina Altenheim,48.14027700000000,7.70633900000000,Pokestop
Zimmerer,48.13934400000000,7.70389400000000,Pokestop
Armes Schwein,48.13975700000000,7.70428300000000,Pokestop
Stadtbrunnen Endingen,48.13830700000000,7.70407200000000,Pokestop
Sitzende aus Stein,48.13825300000000,7.70462000000000,Pokestop
Waldgericht,48.15181700000000,7.81909800000000,Pokestop
Tunisee Dreifußkran,48.06472400000000,7.81745200000000,Pokestop
Spielplatz Am Silbersee,48.06255800000000,7.81681500000000,Pokestop
Georg-Stüble Wirtschaft,48.09177500000000,7.89296200000000,Pokestop
Wegweiser,48.09623900000000,7.89655200000000,Pokestop
Buchholzer Schloss,48.08061300000000,7.91479600000000,Pokestop
Große Kinderrutsche,48.06815800000000,7.91413500000000,Pokestop
Holzmännle,48.11752900000000,7.72386000000000,Pokestop
Burgkapelle ,48.14928000000000,7.84016400000000,Pokestop
Basketball Platz ,48.05999900000000,7.78342200000000,Pokestop
Kreuz,48.05297100000000,7.78292400000000,Pokestop
Go-West-Ranch,48.05271700000000,7.85660300000000,Pokestop
Weinfass,48.06869500000000,7.87629900000000,Pokestop
\N,48.08933500000000,7.91196100000000,Pokestop
Alter jüdischer Friedhof,48.11651300000000,7.85695400000000,Pokestop
Rebenbummler,48.11667500000000,7.85866900000000,Pokestop
Blumenpresse,48.06811000000000,7.80061100000000,Pokestop
TC March,48.06857000000000,7.80231800000000,Pokestop
Rathaus Holzhausen,48.07112700000000,7.79779200000000,Pokestop
Herr zwischen den Bäumen,48.06965500000000,7.79821600000000,Pokestop
Maria's Brunnen,48.04795400000000,7.78038600000000,Pokestop
Rundwanderwege,48.04705000000000,7.77966200000000,Pokestop
Moderne Kunst,48.05031700000000,7.78335100000000,Pokestop
Planetenweg March - Uranus,48.04808300000000,7.78478700000000,Pokestop
Dreisamkanalbrücke,48.12034000000000,7.75954000000000,Pokestop
Bergsteiger,48.12012100000000,7.74638200000000,Pokestop
Kaiserstuhlstadion,48.11939200000000,7.74427000000000,Pokestop
Weinfässle,48.11836100000000,7.74034400000000,Pokestop
Steinernes Rad,48.12046000000000,7.74343200000000,Pokestop
Evangelisches Gemeindehaus,48.11948000000000,7.74278900000000,Pokestop
Weingut August Häuber,48.11979000000000,7.74076000000000,Pokestop
Storchenturm Denzlingen,48.06926000000000,7.87576000000000,Pokestop
Hohlweg Dürleberg,48.14502500000000,7.74414600000000,Pokestop
Erdskulptur der Erde,48.14642300000000,7.74480900000000,Pokestop
Westtor von Lager 1,48.15180700000000,7.74611700000000,Pokestop
Bewachsener Mühlstein,48.07016300000000,7.87250000000000,Pokestop
Alter Brunnen,48.09035600000000,7.89304200000000,Pokestop
Windmühle,48.09046100000000,7.89222000000000,Pokestop
Gemeindehallenbrunnen,48.05678000000000,7.78071600000000,Pokestop
Löwe in Flamme,48.05850900000000,7.78020800000000,Pokestop
Concrete Crazyness,48.05906200000000,7.78209700000000,Pokestop
Evang. Kirchengemeinde March,48.05898500000000,7.78120800000000,Pokestop
Wasser Ist Leben ,48.13114100000000,7.70413300000000,Pokestop
Kreuz,48.13214900000000,7.70285200000000,Pokestop
Waldspielplatz Vogel Sang,48.12722000000000,7.85800600000000,Pokestop
Ev. Kirche EM-Wasser Erbaut 1958,48.09808000000000,7.85825500000000,Pokestop
Runde Röhren,48.13044400000000,7.80247000000000,Pokestop
Abortschacht (Ruine Hochburg),48.10053300000000,7.89348000000000,Pokestop
altes Ziffernblatt,48.05065700000000,7.79858400000000,Pokestop
Bunker,48.09207100000000,7.75805200000000,Pokestop
Winzerkapelle Köndringen,48.13919400000000,7.80363400000000,Pokestop
Jugendtreff,48.06785800000000,7.89482300000000,Pokestop
Sporthalle March Buchheim,48.06071500000000,7.78243000000000,Pokestop
Zwei aufm Ast,48.09837500000000,7.78048800000000,Pokestop
Bannwald Bahnholz,48.04857300000000,7.81876500000000,Pokestop
Graffiti Heads,48.06974200000000,7.89612000000000,Pokestop
Kultur und Bürgerhaus,48.06820600000000,7.89796500000000,Pokestop
Kultur- und Bürgerhaus Denzlingen,48.06856700000000,7.89810800000000,Pokestop
Schnecke,48.06983800000000,7.89661200000000,Pokestop
Kirche Kollmarsreute,48.10092000000000,7.87698800000000,Pokestop
Salzbrünnle,48.16198300000000,7.79641500000000,Pokestop
Jakobskirche,48.16192300000000,7.79735600000000,Pokestop
Dreifaltigkeitskapelle,48.07054100000000,7.77881100000000,Pokestop
TC 74 Hochdorf ,48.04697100000000,7.79909800000000,Pokestop
Kapelle Mundingen,48.13665400000000,7.85643100000000,Pokestop
Denzlinger Rebhisli (Einbollen,48.06239000000000,7.91280200000000,Pokestop
Brunnen Denzlingen,48.06109100000000,7.91337100000000,Pokestop
Fussballstadion Emmendingen,48.11841200000000,7.83925700000000,Pokestop
Stadion Teningen,48.12115300000000,7.81715100000000,Pokestop
Hände hoch,48.08556700000000,7.83093100000000,Pokestop
Im Allmendwald,48.11483900000000,7.82531300000000,Pokestop
Hochburg Lageplan,48.11817000000000,7.90058400000000,Arena
Hochburg Oberburg Ruine,48.11705300000000,7.90049000000000,Arena
Das Hohe Werk (Bollwerk),48.11645300000000,7.89977400000000,Arena
Das tägliche Kreuz,48.07683700000000,7.77553000000000,Arena
Bestattungskapelle Hugstetten,48.05482400000000,7.78697300000000,Arena
Adler Apotheke Hugstetten,48.05077400000000,7.78249600000000,Arena
Belvedere,48.05100200000000,7.78722400000000,Arena
Baumkreuz,48.05365000000000,7.79301200000000,Arena
Feldkreuz - Quell des Lebens,48.05578100000000,7.78857200000000,Arena
Wegkreuz  Ich Bin Der WEG...,48.05540100000000,7.80669000000000,Arena
Hirschen Hochdorf,48.04971900000000,7.80188400000000,Arena
Blechkunst,48.12047300000000,7.75138900000000,Arena
Nicolas Cages Skaters Place,48.12240300000000,7.75448700000000,Arena
Bahnhof Bahlingen-Riedeln,48.11805100000000,7.74770800000000,Arena
Zwei Säulen,48.12225800000000,7.74822900000000,Arena
Kreuz am Berg,48.06872900000000,7.79755000000000,Arena
Gedenkkreuz Holzhausen,48.07117500000000,7.79708500000000,Arena
Kreuz Mühlestrasse March,48.07169700000000,7.80263200000000,Arena
Holzhausen Friedhof,48.07087500000000,7.79130300000000,Arena
Bahlinger Wasserreservoir,48.11698500000000,7.73561500000000,Arena
Weintrotte,48.12284100000000,7.73924000000000,Arena
Oophaga sylvatica,48.12315800000000,7.74031000000000,Arena
Vulkanbrunnen,48.12165400000000,7.73503800000000,Arena
Enger Gürtel,48.12300400000000,7.73700500000000,Arena
Feldarbeit,48.12366500000000,7.73703300000000,Arena
Bahlinger Kirche,48.12443400000000,7.73665900000000,Arena
Bahnhof Bahlingen,48.12441100000000,7.74168900000000,Arena
Historischer Brunnen No. 7 of 7,48.16164500000000,7.82939600000000,Arena
Historischer Brunnen No. 6 of 7,48.16229500000000,7.83021000000000,Arena
Geschlossener Brunnen ,48.16379200000000,7.83212700000000,Arena
Jesus Kreuz der Wanderer ,48.16469100000000,7.82964200000000,Arena
Brunnen vorm Hirsch,48.08096300000000,7.91760400000000,Arena
Trotte von 1868 (Waldkirch-Buchholz),48.08050200000000,7.91269400000000,Arena
Bahnhof Buchholz (Baden),48.08345900000000,7.91598700000000,Arena
Weinlehrpfad Vertiko-Erziehung,48.08769200000000,7.91446300000000,Arena
Weinlehrpfad Weiterentwicklung des Weinbaus,48.08831300000000,7.91044200000000,Arena
Weinlehrpfad Müller Thurgau,48.08857000000000,7.91930100000000,Arena
Steinfrosch,48.10582300000000,7.86245100000000,Arena
Metal Apple,48.10522200000000,7.86618700000000,Arena
St. Johannes Kirche,48.10725300000000,7.86461600000000,Arena
Spielplatz,48.10323200000000,7.86736100000000,Arena
Kreuz des Evangelischen Gemeindezentrums,48.06914200000000,7.90711000000000,Arena
Spielplatz Heimatweg,48.07060100000000,7.90625800000000,Arena
Am Heidach See,48.06819700000000,7.91202300000000,Arena
Einbollenstüble,48.06361000000000,7.90643000000000,Arena
Spielplatz am Rondell St. Cyr,48.06721900000000,7.90376800000000,Arena
Sibling Slides,48.07129400000000,7.90047900000000,Arena
Steinstatue Schlangen,48.07058100000000,7.89970100000000,Arena
Jokilibrunnen,48.14218200000000,7.70724100000000,Arena
Bahnhof Endingen,48.14404700000000,7.70244300000000,Arena
Endinger Stadttor,48.14211000000000,7.70131800000000,Arena
Evangelische Kirche,48.14332300000000,7.70664200000000,Arena
Zur Traube,48.14262400000000,7.69964900000000,Arena
WK Mahnmal ,48.14066000000000,7.70297400000000,Arena
Brunnen,48.13954100000000,7.70389000000000,Arena
Zur Erinnerung an 1615,48.13849000000000,7.70633400000000,Arena
Kreisverkehr,48.09336000000000,7.89824400000000,Arena
Wandgemälde,48.09403200000000,7.89844400000000,Arena
Alte Hobelmaschine,48.09143300000000,7.89380900000000,Arena
Gasthaus Oma Luises Küche,48.09312900000000,7.89379500000000,Arena
Ofenmuseum Hugstetten,48.04708400000000,7.78442100000000,Arena
Bahnhof Hugstetten,48.04809100000000,7.78443700000000,Arena
Snoopy,48.13488600000000,7.70104100000000,Arena
Contemporary Art Elz,48.11292400000000,7.84686900000000,Arena
Schwarzer Schwan,48.11181900000000,7.86193600000000,Arena
Stahlformen ,48.11246600000000,7.85570000000000,Arena
Life ,48.10969600000000,7.85404000000000,Arena
Segelschiff,48.10947700000000,7.86032800000000,Arena
Stühle Für Riesen,48.11093600000000,7.84827000000000,Arena
Riesenrutsche,48.09758400000000,7.89905400000000,Arena
Graffiti Halfpipe,48.07417700000000,7.90298900000000,Arena
Betty Boob,48.07342600000000,7.89981900000000,Arena
Heimbach Bär,48.15943800000000,7.82360900000000,Arena
Bahnhof Teningen-Mundingen,48.12930300000000,7.82356500000000,Arena
Otto-Rieth-Brücke Teningen,48.12711600000000,7.82522600000000,Arena
Mundingen Skulptur,48.12935700000000,7.82710100000000,Arena
Mosaik,48.15009400000000,7.74282100000000,Arena
Mutter Erde,48.14714500000000,7.74465500000000,Arena
Das sonnige Tor zum Kaiserstuhl,48.14389000000000,7.74514200000000,Arena
St. Marien,48.14591700000000,7.73840700000000,Arena
Niederemmendingen,48.12310900000000,7.84161500000000,Arena
Rindvieh,48.12508400000000,7.83602900000000,Arena
Grillplatz,48.06124200000000,7.83996800000000,Arena
Katholische Kirche Vörstetten,48.06271300000000,7.84329000000000,Arena
XM Fountain,48.06585300000000,7.84572300000000,Arena
Denkmal Für Alfred Döblin.,48.11564900000000,7.86554000000000,Arena
Uralter Felsen-Moos-Brunnen ,48.11479900000000,7.86753300000000,Arena
Weiherschloss Emmendingen,48.11726700000000,7.86498900000000,Arena
Adler Statue,48.06643300000000,7.85250600000000,Arena
Grubenhaus,48.06550100000000,7.85273400000000,Arena
Weinlehrpfad Blauer Spätburgunder,48.08919100000000,7.91616700000000,Arena
Weinlehrpfad Grauer Burgunder,48.09057800000000,7.92082400000000,Arena
Elzhalle,48.09819700000000,7.85917700000000,Arena
Schachbrett,48.04897100000000,7.80191200000000,Arena
HGJ,48.12702300000000,7.74723800000000,Arena
Friedhof Kollmarsreute,48.10353700000000,7.88377000000000,Arena
650 Jahr Brunnen,48.10204600000000,7.87871200000000,Arena
Weinlehrpfad Kerner,48.09077100000000,7.90890400000000,Arena
Spielplatz am Dichterweg,48.07330000000000,7.89244300000000,Arena
Froschwand,48.07117200000000,7.89025800000000,Arena
Europabrunnen,48.07072200000000,7.89037700000000,Arena
Mariengrotte,48.15043300000000,7.74835600000000,Arena
Kirche Riegel,48.15178700000000,7.74968400000000,Arena
Historischer Seiteneingang Friedhof,48.15333500000000,7.74717200000000,Arena
Grossherzog Leopold Memorial,48.15383500000000,7.75420200000000,Arena
Brunnen,48.15029300000000,7.75226800000000,Arena
Nepomukstatue,48.15238600000000,7.75340600000000,Arena
Camping Tunisee Rezeption,48.06448400000000,7.81430300000000,Arena
WW1 Memorial,48.13841000000000,7.80520900000000,Arena
Sparkassenbrunnen,48.13899000000000,7.80559600000000,Arena
Dampfbrunnen,48.11817200000000,7.84693400000000,Arena
Spuckende Schnecke,48.12075400000000,7.84778400000000,Arena
Brunnen am Marktplatz,48.12058000000000,7.84976600000000,Arena
Busbahnhof Emmendingen,48.11963600000000,7.84816300000000,Arena
Weißer Ritter,48.12007300000000,7.85114200000000,Arena
Schloss Emmendingen,48.12155600000000,7.84971700000000,Arena
Evangelische Stadtkirche,48.12129200000000,7.84922100000000,Arena
Stadttor Emmendingen,48.12179800000000,7.84799200000000,Arena
Zum Fuchs,48.12174200000000,7.84825700000000,Arena
Zum Hirschen,48.11675300000000,7.85355800000000,Arena
Burgruine Landeck,48.14987500000000,7.84048200000000,Arena
Feuerwehrbrunnen,48.12377000000000,7.81612400000000,Arena
Kronenplatz,48.12703900000000,7.81069300000000,Arena
Bären Portal,48.06344900000000,7.77957400000000,Arena
Bachpatron,48.06135400000000,7.77910400000000,Arena
Wundkreuz,48.06349700000000,7.78407000000000,Arena
Und noch Ein Kreuz in der March,48.06035900000000,7.77891100000000,Arena
Eule,48.06973300000000,7.77244900000000,Arena
Ev. Kirche Teningen,48.12970700000000,7.80572600000000,Arena
Zehntscheuer Teningen,48.12608400000000,7.80575000000000,Arena
Bahnhof Denzlingen,48.06859700000000,7.88158900000000,Arena
Storchenskulptur,48.06734400000000,7.88241100000000,Arena
Georgskirche,48.06671600000000,7.88252200000000,Arena
Kirche St. Josef,48.06560500000000,7.88727500000000,Arena
North Hykeham,48.06990600000000,7.88331200000000,Arena
Spielplatz Kandelsstraße,48.06701000000000,7.89070600000000,Arena
Krone,48.07035600000000,7.87110400000000,Arena
Baral Kugelbrunnen,48.07476300000000,7.87812500000000,Arena
Kriegsdenkmal,48.10228000000000,7.90671800000000,Arena
Die verschwundene Kapelle auf dem Wöpplinsberg,48.13642000000000,7.85399700000000,Arena
Bahnhof Eichstetten,48.09301600000000,7.74808100000000,Arena
Rathaus von Eichstetten,48.09406000000000,7.74553300000000,Arena
Kriegerdenkmal,48.16213900000000,7.79676000000000,Arena
Breisgau Camping,48.05995700000000,7.82247200000000,Arena
Freundschaft La Ravoire Teningen,48.12267100000000,7.81779800000000,Arena
Nepomuk,48.08261000000000,7.82781000000000,Arena
Spiral of madness,48.05954500000000,7.78543100000000,Arena
Ballons,48.104232,7.868293,Pokestop
Gestrandet,48.107918,7.87216,Pokestop
Neubau des Wassermer Wehres 1921,48.09914,7.859229,Pokestop
Funkpark,48.103809,7.855196,Pokestop
Spielplatz an der Deutschherrenstraße,48.070169,7.877822,Pokestop
Spielplatz Brestenbergstraße,48.071024,7.886296,Pokestop
Steinsofa,48.066153,7.900062,Arena
Spielplatz In Der Hessenstr,48.069027,7.902268,Pokestop
Festung Freiburger Schlossberg - Die Peterskirche,47.997431,7.867329,Arena
Weinfastt,48.068695,7.876299,Pokestop
Fit for fun and free,48.098835,7.861167,Pokestop
Watchtower,48.109688,7.856886,Pokestop
Unterer Buntsandsteinbruch,48.169371,7.838596,Arena
INRI,48.083719,7.922833,Arena
Kirchberghalle,48.051561,7.904589,Arena
Quell der Freude,48.109641,7.85277,Pokestop
Kleeblatt-Skulptur,48.110246,7.850596,Pokestop
"Zentrum für Kunst, Kultur und Handwerk Emmendingen",48.110566,7.849842,Pokestop
Abenteuer Spielplatz Wasser,48.096842,7.859872,Pokestop
Wachmann am Weiherschloss,48.11719,7.8697,Pokestop
Spielplatz Kollmarsreute,48.100919,7.875622,Pokestop
Ältere Halle,48.094926,7.876902,Pokestop
Historische Kirche,48.079958,7.810497,Pokestop
Skulpturenweg,48.106722,7.864071,Pokestop
Alles Aus Einer Hand,48.0762,7.881215,Pokestop
Altes Rathaus Kollmarsreute,48.101198,7.881869,Pokestop
Sand Brunnen Mundingen Von 1870,48.135587,7.836183,Pokestop
